Format Version,1.23,Take Name,Take 2023-09-07 07.27.12 AM_006,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-09-07 08.17.27.226 A. M.,Capture Start Frame,411713,Total Frames in Take,5504,Total Exported Frames,5504,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1916,Unlabeled 1916,Unlabeled 1916,Unlabeled 1917,Unlabeled 1917,Unlabeled 1917,Unlabeled 1918,Unlabeled 1918,Unlabeled 1918,Unlabeled 1919,Unlabeled 1919,Unlabeled 1919,Unlabeled 1920,Unlabeled 1920,Unlabeled 1920,Unlabeled 1921,Unlabeled 1921,Unlabeled 1921,Unlabeled 1922,Unlabeled 1922,Unlabeled 1922,Unlabeled 1923,Unlabeled 1923,Unlabeled 1923
,ID,"CA740","CA740","CA740","CA6F0","CA6F0","CA6F0","CA750","CA750","CA750","CA760","CA760","CA760","CA6B0","CA6B0","CA6B0","CA770","CA770","CA770","CA780","CA780","CA780","CA7A0","CA7A0","CA7A0"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
247,2.058333,-0.009208,0.032007,0.003617,,,,,,,,,,,,,,,,,,,,,
248,2.066667,-0.009210,0.032008,0.003623,,,,,,,,,,,,,,,,,,,,,
249,2.075000,-0.009198,0.032012,0.003621,,,,,,,,,,,,,,,,,,,,,
250,2.083333,-0.009209,0.032020,0.003626,,,,,,,,,,,,,,,,,,,,,
251,2.091667,-0.009214,0.032021,0.003629,,,,,,,,,,,,,,,,,,,,,
252,2.100000,-0.009218,0.032016,0.003616,,,,,,,,,,,,,,,,,,,,,
253,2.108333,-0.009211,0.032012,0.003619,,,,,,,,,,,,,,,,,,,,,
254,2.116667,-0.009208,0.032020,0.003625,,,,,,,,,,,,,,,,,,,,,
255,2.125000,-0.009207,0.032023,0.003625,,,,,,,,,,,,,,,,,,,,,
256,2.133333,-0.009214,0.032016,0.003627,,,,,,,,,,,,,,,,,,,,,
257,2.141667,-0.009214,0.032018,0.003615,,,,,,,,,,,,,,,,,,,,,
258,2.150000,-0.009209,0.032019,0.003613,,,,,,,,,,,,,,,,,,,,,
259,2.158333,-0.009210,0.032020,0.003614,,,,,,,,,,,,,,,,,,,,,
260,2.166667,-0.009208,0.032021,0.003617,,,,,,,,,,,,,,,,,,,,,
261,2.175000,-0.009209,0.032028,0.003617,,,,,,,,,,,,,,,,,,,,,
262,2.183333,-0.009212,0.032020,0.003620,,,,,,,,,,,,,,,,,,,,,
263,2.191667,-0.009215,0.032014,0.003612,,,,,,,,,,,,,,,,,,,,,
264,2.200000,-0.009206,0.032010,0.003612,,,,,,,,,,,,,,,,,,,,,
265,2.208333,-0.009206,0.032012,0.003611,,,,,,,,,,,,,,,,,,,,,
266,2.216667,-0.009218,0.032015,0.003616,,,,,,,,,,,,,,,,,,,,,
267,2.225000,-0.009223,0.032011,0.003608,,,,,,,,,,,,,,,,,,,,,
268,2.233333,-0.009211,0.032003,0.003609,,,,,,,,,,,,,,,,,,,,,
269,2.241667,-0.009206,0.032005,0.003613,,,,,,,,,,,,,,,,,,,,,
270,2.250000,-0.009210,0.032018,0.003620,,,,,,,,,,,,,,,,,,,,,
271,2.258333,-0.009213,0.032007,0.003608,,,,,,,,,,,,,,,,,,,,,
272,2.266667,-0.009211,0.032010,0.003619,,,,,,,,,,,,,,,,,,,,,
273,2.275000,-0.009209,0.032014,0.003613,,,,,,,,,,,,,,,,,,,,,
274,2.283333,-0.009205,0.032008,0.003616,,,,,,,,,,,,,,,,,,,,,
275,2.291667,-0.009200,0.032014,0.003607,,,,,,,,,,,,,,,,,,,,,
276,2.300000,-0.009213,0.032010,0.003618,,,,,,,,,,,,,,,,,,,,,
277,2.308333,-0.009209,0.032009,0.003619,,,,,,,,,,,,,,,,,,,,,
278,2.316667,-0.009207,0.032016,0.003616,,,,,,,,,,,,,,,,,,,,,
279,2.325000,-0.009207,0.032017,0.003612,,,,,,,,,,,,,,,,,,,,,
280,2.333333,-0.009206,0.032017,0.003622,,,,,,,,,,,,,,,,,,,,,
281,2.341667,-0.009215,0.032019,0.003623,,,,,,,,,,,,,,,,,,,,,
282,2.350000,-0.009212,0.032017,0.003611,,,,,,,,,,,,,,,,,,,,,
283,2.358333,-0.009214,0.032018,0.003616,,,,,,,,,,,,,,,,,,,,,
284,2.366667,-0.009211,0.032011,0.003623,,,,,,,,,,,,,,,,,,,,,
285,2.375000,-0.009203,0.032018,0.003618,,,,,,,,,,,,,,,,,,,,,
286,2.383333,-0.009209,0.032008,0.003624,,,,,,,,,,,,,,,,,,,,,
287,2.391667,-0.009211,0.032004,0.003614,,,,,,,,,,,,,,,,,,,,,
288,2.400000,-0.009215,0.032024,0.003615,,,,,,,,,,,,,,,,,,,,,
289,2.408333,-0.009218,0.032011,0.003625,,,,,,,,,,,,,,,,,,,,,
290,2.416667,-0.009201,0.032021,0.003608,,,,,,,,,,,,,,,,,,,,,
291,2.425000,-0.009208,0.032018,0.003617,,,,,,,,,,,,,,,,,,,,,
292,2.433333,-0.009210,0.032022,0.003612,,,,,,,,,,,,,,,,,,,,,
293,2.441667,-0.009207,0.032017,0.003620,,,,,,,,,,,,,,,,,,,,,
294,2.450000,-0.009212,0.032021,0.003618,,,,,,,,,,,,,,,,,,,,,
295,2.458333,-0.009212,0.032021,0.003626,,,,,,,,,,,,,,,,,,,,,
296,2.466667,-0.009211,0.032010,0.003613,,,,,,,,,,,,,,,,,,,,,
297,2.475000,-0.009209,0.032015,0.003614,,,,,,,,,,,,,,,,,,,,,
298,2.483333,-0.009201,0.032019,0.003615,,,,,,,,,,,,,,,,,,,,,
299,2.491667,-0.009211,0.032022,0.003621,,,,,,,,,,,,,,,,,,,,,
300,2.500000,-0.009206,0.032029,0.003621,,,,,,,,,,,,,,,,,,,,,
301,2.508333,-0.009212,0.032009,0.003617,,,,,,,,,,,,,,,,,,,,,
302,2.516667,-0.009213,0.032010,0.003616,,,,,,,,,,,,,,,,,,,,,
303,2.525000,-0.009211,0.032017,0.003611,,,,,,,,,,,,,,,,,,,,,
304,2.533333,-0.009212,0.032013,0.003617,,,,,,,,,,,,,,,,,,,,,
305,2.541667,-0.009220,0.032022,0.003622,,,,,,,,,,,,,,,,,,,,,
306,2.550000,-0.009215,0.032016,0.003614,,,,,,,,,,,,,,,,,,,,,
307,2.558333,-0.009207,0.032010,0.003615,,,,,,,,,,,,,,,,,,,,,
308,2.566667,-0.009220,0.032006,0.003616,,,,,,,,,,,,,,,,,,,,,
309,2.575000,-0.009207,0.032013,0.003612,,,,,,,,,,,,,,,,,,,,,
310,2.583333,-0.009205,0.032018,0.003615,,,,,,,,,,,,,,,,,,,,,
311,2.591667,-0.009209,0.032013,0.003615,,,,,,,,,,,,,,,,,,,,,
312,2.600000,-0.009220,0.032008,0.003619,,,,,,,,,,,,,,,,,,,,,
313,2.608333,-0.009217,0.032005,0.003613,,,,,,,,,,,,,,,,,,,,,
314,2.616667,-0.009210,0.032005,0.003614,,,,,,,,,,,,,,,,,,,,,
315,2.625000,-0.009216,0.032015,0.003617,,,,,,,,,,,,,,,,,,,,,
316,2.633333,-0.009213,0.032010,0.003614,,,,,,,,,,,,,,,,,,,,,
317,2.641667,-0.009203,0.032009,0.003618,,,,,,,,,,,,,,,,,,,,,
318,2.650000,-0.009210,0.032007,0.003621,,,,,,,,,,,,,,,,,,,,,
319,2.658333,-0.009204,0.032004,0.003610,,,,,,,,,,,,,,,,,,,,,
320,2.666667,-0.009207,0.032015,0.003622,,,,,,,,,,,,,,,,,,,,,
321,2.675000,-0.009202,0.032016,0.003618,,,,,,,,,,,,,,,,,,,,,
322,2.683333,-0.009201,0.032021,0.003629,,,,,,,,,,,,,,,,,,,,,
323,2.691667,-0.009208,0.032009,0.003629,,,,,,,,,,,,,,,,,,,,,
324,2.700000,-0.009223,0.032018,0.003618,,,,,,,,,,,,,,,,,,,,,
325,2.708333,-0.009218,0.032020,0.003618,,,,,,,,,,,,,,,,,,,,,
326,2.716667,-0.009202,0.032015,0.003617,,,,,,,,,,,,,,,,,,,,,
327,2.725000,-0.009193,0.032023,0.003620,,,,,,,,,,,,,,,,,,,,,
328,2.733333,-0.009202,0.032020,0.003617,,,,,,,,,,,,,,,,,,,,,
329,2.741667,-0.009213,0.032020,0.003618,,,,,,,,,,,,,,,,,,,,,
330,2.750000,-0.009206,0.032027,0.003613,,,,,,,,,,,,,,,,,,,,,
331,2.758333,-0.009208,0.032028,0.003614,,,,,,,,,,,,,,,,,,,,,
332,2.766667,-0.009195,0.032029,0.003611,,,,,,,,,,,,,,,,,,,,,
333,2.775000,-0.009198,0.032019,0.003616,,,,,,,,,,,,,,,,,,,,,
334,2.783333,-0.009211,0.032019,0.003618,,,,,,,,,,,,,,,,,,,,,
335,2.791667,-0.009209,0.032023,0.003612,,,,,,,,,,,,,,,,,,,,,
336,2.800000,-0.009206,0.032023,0.003609,,,,,,,,,,,,,,,,,,,,,
337,2.808333,-0.009207,0.032032,0.003612,,,,,,,,,,,,,,,,,,,,,
338,2.816667,-0.009189,0.032025,0.003620,,,,,,,,,,,,,,,,,,,,,
339,2.825000,-0.009202,0.032025,0.003618,,,,,,,,,,,,,,,,,,,,,
340,2.833333,-0.009213,0.032020,0.003622,,,,,,,,,,,,,,,,,,,,,
341,2.841667,-0.009215,0.032018,0.003612,,,,,,,,,,,,,,,,,,,,,
342,2.850000,-0.009198,0.032023,0.003621,,,,,,,,,,,,,,,,,,,,,
343,2.858333,-0.009205,0.032025,0.003624,,,,,,,,,,,,,,,,,,,,,
344,2.866667,-0.009200,0.032018,0.003624,,,,,,,,,,,,,,,,,,,,,
345,2.875000,-0.009202,0.032010,0.003623,,,,,,,,,,,,,,,,,,,,,
346,2.883333,-0.009210,0.032009,0.003616,,,,,,,,,,,,,,,,,,,,,
347,2.891667,-0.009208,0.032017,0.003617,,,,,,,,,,,,,,,,,,,,,
348,2.900000,-0.009196,0.032017,0.003617,,,,,,,,,,,,,,,,,,,,,
349,2.908333,-0.009195,0.032020,0.003619,,,,,,,,,,,,,,,,,,,,,
350,2.916667,-0.009205,0.032013,0.003622,,,,,,,,,,,,,,,,,,,,,
351,2.925000,-0.009218,0.032009,0.003620,,,,,,,,,,,,,,,,,,,,,
352,2.933333,-0.009214,0.032016,0.003621,,,,,,,,,,,,,,,,,,,,,
353,2.941667,-0.009198,0.032014,0.003614,,,,,,,,,,,,,,,,,,,,,
354,2.950000,-0.009199,0.032019,0.003615,,,,,,,,,,,,,,,,,,,,,
355,2.958333,-0.009208,0.032005,0.003613,,,,,,,,,,,,,,,,,,,,,
356,2.966667,-0.009209,0.032013,0.003619,,,,,,,,,,,,,,,,,,,,,
357,2.975000,-0.009214,0.032022,0.003613,,,,,,,,,,,,,,,,,,,,,
358,2.983333,-0.009204,0.032014,0.003610,,,,,,,,,,,,,,,,,,,,,
359,2.991667,-0.009202,0.032013,0.003609,,,,,,,,,,,,,,,,,,,,,
360,3.000000,-0.009199,0.032008,0.003625,,,,,,,,,,,,,,,,,,,,,
361,3.008333,-0.009210,0.032007,0.003624,,,,,,,,,,,,,,,,,,,,,
362,3.016667,-0.009207,0.032016,0.003614,,,,,,,,,,,,,,,,,,,,,
363,3.025000,-0.009214,0.032013,0.003617,,,,,,,,,,,,,,,,,,,,,
364,3.033333,-0.009202,0.032013,0.003618,,,,,,,,,,,,,,,,,,,,,
365,3.041667,-0.009197,0.032020,0.003624,,,,,,,,,,,,,,,,,,,,,
366,3.050000,-0.009201,0.032017,0.003620,,,,,,,,,,,,,,,,,,,,,
367,3.058333,-0.009219,0.032010,0.003620,,,,,,,,,,,,,,,,,,,,,
368,3.066667,-0.009215,0.032013,0.003621,,,,,,,,,,,,,,,,,,,,,
369,3.075000,-0.009198,0.032013,0.003614,,,,,,,,,,,,,,,,,,,,,
370,3.083333,-0.009199,0.032012,0.003620,,,,,,,,,,,,,,,,,,,,,
371,3.091667,-0.009203,0.032022,0.003616,,,,,,,,,,,,,,,,,,,,,
372,3.100000,-0.009209,0.032023,0.003612,,,,,,,,,,,,,,,,,,,,,
373,3.108333,-0.009218,0.032025,0.003612,,,,,,,,,,,,,,,,,,,,,
374,3.116667,-0.009214,0.032011,0.003613,,,,,,,,,,,,,,,,,,,,,
375,3.125000,-0.009194,0.032018,0.003614,,,,,,,,,,,,,,,,,,,,,
376,3.133333,-0.009208,0.032018,0.003621,,,,,,,,,,,,,,,,,,,,,
377,3.141667,-0.009211,0.032017,0.003623,,,,,,,,,,,,,,,,,,,,,
378,3.150000,-0.009214,0.032020,0.003615,,,,,,,,,,,,,,,,,,,,,
379,3.158333,-0.009199,0.032020,0.003616,,,,,,,,,,,,,,,,,,,,,
380,3.166667,-0.009193,0.032019,0.003617,,,,,,,,,,,,,,,,,,,,,
381,3.175000,-0.009206,0.032018,0.003615,,,,,,,,,,,,,,,,,,,,,
382,3.183333,-0.009203,0.032021,0.003620,,,,,,,,,,,,,,,,,,,,,
383,3.191667,-0.009207,0.032016,0.003615,,,,,,,,,,,,,,,,,,,,,
384,3.200000,-0.009199,0.032016,0.003615,,,,,,,,,,,,,,,,,,,,,
385,3.208333,-0.009204,0.032017,0.003612,,,,,,,,,,,,,,,,,,,,,
386,3.216667,-0.009198,0.032011,0.003621,,,,,,,,,,,,,,,,,,,,,
387,3.225000,-0.009204,0.032012,0.003620,,,,,,,,,,,,,,,,,,,,,
388,3.233333,-0.009212,0.032019,0.003616,,,,,,,,,,,,,,,,,,,,,
389,3.241667,-0.009213,0.032017,0.003612,,,,,,,,,,,,,,,,,,,,,
390,3.250000,-0.009207,0.032011,0.003617,,,,,,,,,,,,,,,,,,,,,
391,3.258333,-0.009213,0.032000,0.003618,,,,,,,,,,,,,,,,,,,,,
392,3.266667,-0.009210,0.032008,0.003620,,,,,,,,,,,,,,,,,,,,,
393,3.275000,-0.009215,0.032012,0.003612,,,,,,,,,,,,,,,,,,,,,
394,3.283333,-0.009207,0.032024,0.003618,,,,,,,,,,,,,,,,,,,,,
395,3.291667,-0.009210,0.032021,0.003613,,,,,,,,,,,,,,,,,,,,,
396,3.300000,-0.009203,0.032013,0.003614,,,,,,,,,,,,,,,,,,,,,
397,3.308333,-0.009214,0.031996,0.003612,,,,,,,,,,,,,,,,,,,,,
398,3.316667,-0.009216,0.032018,0.003614,,,,,,,,,,,,,,,,,,,,,
399,3.325000,-0.009207,0.032018,0.003617,,,,,,,,,,,,,,,,,,,,,
400,3.333333,-0.009202,0.032027,0.003614,,,,,,,,,,,,,,,,,,,,,
401,3.341667,-0.009208,0.032014,0.003618,,,,,,,,,,,,,,,,,,,,,
402,3.350000,-0.009211,0.032002,0.003623,,,,,,,,,,,,,,,,,,,,,
403,3.358333,-0.009201,0.032016,0.003621,,,,,,,,,,,,,,,,,,,,,
404,3.366667,-0.009199,0.032031,0.003620,,,,,,,,,,,,,,,,,,,,,
405,3.375000,-0.009202,0.032035,0.003618,,,,,,,,,,,,,,,,,,,,,
406,3.383333,-0.009204,0.032030,0.003611,,,,,,,,,,,,,,,,,,,,,
407,3.391667,-0.009198,0.032015,0.003614,,,,,,,,,,,,,,,,,,,,,
408,3.400000,-0.009209,0.032018,0.003617,,,,,,,,,,,,,,,,,,,,,
409,3.408333,-0.009209,0.032026,0.003618,,,,,,,,,,,,,,,,,,,,,
410,3.416667,-0.009210,0.032027,0.003627,,,,,,,,,,,,,,,,,,,,,
411,3.425000,-0.009214,0.032018,0.003610,,,,,,,,,,,,,,,,,,,,,
412,3.433333,-0.009203,0.032011,0.003615,,,,,,,,,,,,,,,,,,,,,
413,3.441667,-0.009215,0.032009,0.003623,,,,,,,,,,,,,,,,,,,,,
414,3.450000,-0.009211,0.032020,0.003620,,,,,,,,,,,,,,,,,,,,,
415,3.458333,-0.009213,0.032024,0.003619,,,,,,,,,,,,,,,,,,,,,
416,3.466667,-0.009207,0.032016,0.003618,,,,,,,,,,,,,,,,,,,,,
417,3.475000,-0.009206,0.031997,0.003617,,,,,,,,,,,,,,,,,,,,,
418,3.483333,-0.009212,0.032005,0.003622,,,,,,,,,,,,,,,,,,,,,
419,3.491667,-0.009210,0.032010,0.003619,,,,,,,,,,,,,,,,,,,,,
420,3.500000,-0.009215,0.032018,0.003615,,,,,,,,,,,,,,,,,,,,,
421,3.508333,-0.009209,0.032013,0.003620,,,,,,,,,,,,,,,,,,,,,
422,3.516667,-0.009210,0.032000,0.003611,,,,,,,,,,,,,,,,,,,,,
423,3.525000,-0.009210,0.032010,0.003616,,,,,,,,,,,,,,,,,,,,,
424,3.533333,-0.009213,0.032015,0.003622,,,,,,,,,,,,,,,,,,,,,
425,3.541667,-0.009213,0.032023,0.003623,,,,,,,,,,,,,,,,,,,,,
426,3.550000,-0.009206,0.032021,0.003616,,,,,,,,,,,,,,,,,,,,,
427,3.558333,-0.009207,0.032009,0.003618,,,,,,,,,,,,,,,,,,,,,
428,3.566667,-0.009207,0.032008,0.003621,,,,,,,,,,,,,,,,,,,,,
429,3.575000,-0.009209,0.032012,0.003620,,,,,,,,,,,,,,,,,,,,,
430,3.583333,-0.009212,0.032009,0.003621,,,,,,,,,,,,,,,,,,,,,
431,3.591667,-0.009213,0.032008,0.003620,,,,,,,,,,,,,,,,,,,,,
432,3.600000,-0.009210,0.032003,0.003618,,,,,,,,,,,,,,,,,,,,,
433,3.608333,-0.009210,0.031999,0.003618,,,,,,,,,,,,,,,,,,,,,
434,3.616667,-0.009215,0.032006,0.003623,,,,,,,,,,,,,,,,,,,,,
435,3.625000,-0.009211,0.032004,0.003621,,,,,,,,,,,,,,,,,,,,,
436,3.633333,-0.009217,0.032014,0.003621,,,,,,,,,,,,,,,,,,,,,
437,3.641667,-0.009199,0.032011,0.003623,,,,,,,,,,,,,,,,,,,,,
438,3.650000,-0.009211,0.032013,0.003621,,,,,,,,,,,,,,,,,,,,,
439,3.658333,-0.009208,0.032005,0.003628,,,,,,,,,,,,,,,,,,,,,
440,3.666667,-0.009213,0.032011,0.003614,,,,,,,,,,,,,,,,,,,,,
441,3.675000,-0.009209,0.032015,0.003615,,,,,,,,,,,,,,,,,,,,,
442,3.683333,-0.009208,0.032021,0.003613,,,,,,,,,,,,,,,,,,,,,
443,3.691667,-0.009199,0.032014,0.003614,,,,,,,,,,,,,,,,,,,,,
444,3.700000,-0.009202,0.032013,0.003620,,,,,,,,,,,,,,,,,,,,,
445,3.708333,-0.009205,0.032010,0.003616,,,,,,,,,,,,,,,,,,,,,
446,3.716667,-0.009216,0.032016,0.003614,,,,,,,,,,,,,,,,,,,,,
447,3.725000,-0.009205,0.032017,0.003614,,,,,,,,,,,,,,,,,,,,,
448,3.733333,-0.009199,0.032024,0.003617,,,,,,,,,,,,,,,,,,,,,
449,3.741667,-0.009206,0.032013,0.003623,,,,,,,,,,,,,,,,,,,,,
450,3.750000,-0.009204,0.032010,0.003621,,,,,,,,,,,,,,,,,,,,,
451,3.758333,-0.009208,0.032013,0.003620,,,,,,,,,,,,,,,,,,,,,
452,3.766667,-0.009211,0.032021,0.003615,,,,,,,,,,,,,,,,,,,,,
453,3.775000,-0.009199,0.032023,0.003622,,,,,,,,,,,,,,,,,,,,,
454,3.783333,-0.009202,0.032014,0.003626,,,,,,,,,,,,,,,,,,,,,
455,3.791667,-0.009214,0.032013,0.003619,,,,,,,,,,,,,,,,,,,,,
456,3.800000,-0.009213,0.032019,0.003618,,,,,,,,,,,,,,,,,,,,,
457,3.808333,-0.009208,0.032023,0.003614,,,,,,,,,,,,,,,,,,,,,
458,3.816667,-0.009206,0.032021,0.003626,,,,,,,,,,,,,,,,,,,,,
459,3.825000,-0.009201,0.032019,0.003621,,,,,,,,,,,,,,,,,,,,,
460,3.833333,-0.009208,0.032014,0.003609,,,,,,,,,,,,,,,,,,,,,
461,3.841667,-0.009209,0.032014,0.003607,,,,,,,,,,,,,,,,,,,,,
462,3.850000,-0.009212,0.032017,0.003609,,,,,,,,,,,,,,,,,,,,,
463,3.858333,-0.009211,0.032018,0.003621,,,,,,,,,,,,,,,,,,,,,
464,3.866667,-0.009199,0.032015,0.003626,,,,,,,,,,,,,,,,,,,,,
465,3.875000,-0.009202,0.032009,0.003618,,,,,,,,,,,,,,,,,,,,,
466,3.883333,-0.009216,0.032014,0.003619,,,,,,,,,,,,,,,,,,,,,
467,3.891667,-0.009214,0.032016,0.003618,,,,,,,,,,,,,,,,,,,,,
468,3.900000,-0.009216,0.032018,0.003614,,,,,,,,,,,,,,,,,,,,,
469,3.908333,-0.009211,0.032012,0.003616,,,,,,,,,,,,,,,,,,,,,
470,3.916667,-0.009211,0.032002,0.003622,,,,,,,,,,,,,,,,,,,,,
471,3.925000,-0.009213,0.032018,0.003613,,,,,,,,,,,,,,,,,,,,,
472,3.933333,-0.009215,0.032012,0.003608,,,,,,,,,,,,,,,,,,,,,
473,3.941667,-0.009213,0.032019,0.003615,,,,,,,,,,,,,,,,,,,,,
474,3.950000,-0.009212,0.032019,0.003612,,,,,,,,,,,,,,,,,,,,,
475,3.958333,-0.009207,0.032006,0.003615,,,,,,,,,,,,,,,,,,,,,
476,3.966667,-0.009223,0.032007,0.003622,,,,,,,,,,,,,,,,,,,,,
477,3.975000,-0.009218,0.032011,0.003621,,,,,,,,,,,,,,,,,,,,,
478,3.983333,-0.009216,0.032020,0.003612,,,,,,,,,,,,,,,,,,,,,
479,3.991667,-0.009213,0.032012,0.003617,,,,,,,,,,,,,,,,,,,,,
480,4.000000,-0.009207,0.032005,0.003615,,,,,,,,,,,,,,,,,,,,,
481,4.008333,-0.009213,0.032011,0.003615,,,,,,,,,,,,,,,,,,,,,
482,4.016667,-0.009218,0.032026,0.003617,,,,,,,,,,,,,,,,,,,,,
483,4.025000,-0.009211,0.032019,0.003613,,,,,,,,,,,,,,,,,,,,,
484,4.033333,-0.009211,0.032012,0.003613,,,,,,,,,,,,,,,,,,,,,
485,4.041667,-0.009200,0.032005,0.003621,,,,,,,,,,,,,,,,,,,,,
486,4.050000,-0.009209,0.032017,0.003620,,,,,,,,,,,,,,,,,,,,,
487,4.058333,-0.009211,0.032021,0.003620,,,,,,,,,,,,,,,,,,,,,
488,4.066667,-0.009202,0.032016,0.003615,,,,,,,,,,,,,,,,,,,,,
489,4.075000,-0.009213,0.032016,0.003610,,,,,,,,,,,,,,,,,,,,,
490,4.083333,-0.009206,0.032014,0.003618,,,,,,,,,,,,,,,,,,,,,
491,4.091667,-0.009207,0.032010,0.003619,,,,,,,,,,,,,,,,,,,,,
492,4.100000,-0.009211,0.032023,0.003619,,,,,,,,,,,,,,,,,,,,,
493,4.108333,-0.009208,0.032020,0.003619,,,,,,,,,,,,,,,,,,,,,
494,4.116667,-0.009207,0.032011,0.003613,,,,,,,,,,,,,,,,,,,,,
495,4.125000,-0.009216,0.032012,0.003615,,,,,,,,,,,,,,,,,,,,,
496,4.133333,-0.009218,0.032011,0.003616,,,,,,,,,,,,,,,,,,,,,
497,4.141667,-0.009206,0.032013,0.003612,,,,,,,,,,,,,,,,,,,,,
498,4.150000,-0.009209,0.032019,0.003618,,,,,,,,,,,,,,,,,,,,,
499,4.158333,-0.009209,0.032007,0.003620,,,,,,,,,,,,,,,,,,,,,
500,4.166667,-0.009218,0.032010,0.003622,,,,,,,,,,,,,,,,,,,,,
501,4.175000,-0.009213,0.032009,0.003612,,,,,,,,,,,,,,,,,,,,,
502,4.183333,-0.009215,0.032003,0.003605,,,,,,,,,,,,,,,,,,,,,
503,4.191667,-0.009218,0.032004,0.003611,,,,,,,,,,,,,,,,,,,,,
504,4.200000,-0.009216,0.032007,0.003613,,,,,,,,,,,,,,,,,,,,,
505,4.208333,-0.009213,0.032012,0.003618,,,,,,,,,,,,,,,,,,,,,
506,4.216667,-0.009227,0.032010,0.003617,,,,,,,,,,,,,,,,,,,,,
507,4.225000,-0.009214,0.032000,0.003617,,,,,,,,,,,,,,,,,,,,,
508,4.233333,-0.009229,0.032016,0.003607,,,,,,,,,,,,,,,,,,,,,
509,4.241667,-0.009213,0.032016,0.003612,,,,,,,,,,,,,,,,,,,,,
510,4.250000,-0.009209,0.032010,0.003615,,,,,,,,,,,,,,,,,,,,,
511,4.258333,-0.009219,0.032013,0.003618,,,,,,,,,,,,,,,,,,,,,
512,4.266667,-0.009205,0.032007,0.003618,,,,,,,,,,,,,,,,,,,,,
513,4.275000,-0.009211,0.032009,0.003619,,,,,,,,,,,,,,,,,,,,,
514,4.283333,-0.009212,0.032012,0.003615,,,,,,,,,,,,,,,,,,,,,
515,4.291667,-0.009201,0.032011,0.003621,,,,,,,,,,,,,,,,,,,,,
516,4.300000,-0.009214,0.032005,0.003614,,,,,,,,,,,,,,,,,,,,,
517,4.308333,-0.009210,0.032013,0.003611,,,,,,,,,,,,,,,,,,,,,
518,4.316667,-0.009214,0.032014,0.003610,,,,,,,,,,,,,,,,,,,,,
519,4.325000,-0.009201,0.032022,0.003610,,,,,,,,,,,,,,,,,,,,,
520,4.333333,-0.009206,0.032018,0.003616,,,,,,,,,,,,,,,,,,,,,
521,4.341667,-0.009201,0.032013,0.003616,,,,,,,,,,,,,,,,,,,,,
522,4.350000,-0.009211,0.032010,0.003608,,,,,,,,,,,,,,,,,,,,,
523,4.358333,-0.009205,0.032017,0.003612,,,,,,,,,,,,,,,,,,,,,
524,4.366667,-0.009201,0.032028,0.003617,,,,,,,,,,,,,,,,,,,,,
525,4.375000,-0.009208,0.032022,0.003629,,,,,,,,,,,,,,,,,,,,,
526,4.383333,-0.009211,0.032021,0.003622,,,,,,,,,,,,,,,,,,,,,
527,4.391667,-0.009212,0.032004,0.003620,,,,,,,,,,,,,,,,,,,,,
528,4.400000,-0.009215,0.032021,0.003614,,,,,,,,,,,,,,,,,,,,,
529,4.408333,-0.009201,0.032018,0.003613,,,,,,,,,,,,,,,,,,,,,
530,4.416667,-0.009205,0.032015,0.003620,,,,,,,,,,,,,,,,,,,,,
531,4.425000,-0.009207,0.032003,0.003620,,,,,,,,,,,,,,,,,,,,,
532,4.433333,-0.009203,0.032004,0.003613,,,,,,,,,,,,,,,,,,,,,
533,4.441667,-0.009203,0.032009,0.003609,,,,,,,,,,,,,,,,,,,,,
534,4.450000,-0.009205,0.032017,0.003619,,,,,,,,,,,,,,,,,,,,,
535,4.458333,-0.009208,0.032020,0.003614,,,,,,,,,,,,,,,,,,,,,
536,4.466667,-0.009208,0.032009,0.003619,,,,,,,,,,,,,,,,,,,,,
537,4.475000,-0.009214,0.032007,0.003612,,,,,,,,,,,,,,,,,,,,,
538,4.483333,-0.009211,0.032013,0.003611,,,,,,,,,,,,,,,,,,,,,
539,4.491667,-0.009213,0.032018,0.003612,,,,,,,,,,,,,,,,,,,,,
540,4.500000,-0.009202,0.032020,0.003612,,,,,,,,,,,,,,,,,,,,,
541,4.508333,-0.009214,0.032015,0.003619,,,,,,,,,,,,,,,,,,,,,
542,4.516667,-0.009209,0.032008,0.003619,,,,,,,,,,,,,,,,,,,,,
543,4.525000,-0.009208,0.032010,0.003610,,,,,,,,,,,,,,,,,,,,,
544,4.533333,-0.009211,0.032014,0.003610,,,,,,,,,,,,,,,,,,,,,
545,4.541667,-0.009207,0.032022,0.003612,,,,,,,,,,,,,,,,,,,,,
546,4.550000,-0.009210,0.032011,0.003616,,,,,,,,,,,,,,,,,,,,,
